Control de alimentos;Control de inspección de los alimentos
Control de armamentos;Desarme progresivo
Control de armamentos;Limitación de armamento
Control de armamentos;Reducción de armamento
Control de la comunicación;Control de la información
Control de la comunicación;Control de la prensa
Control de la comunicación;Control de los medios
Control de la comunicación;Control de los medios de comunicación
Control de plagas;Control de los insectos
Control de plagas;Control de los parásitos
Control de plagas;Intervención fitosanitaria
Control de plagas;Lucha antiparasitaria
Control de rendimiento escolar;Prueba de conocimientos
Control escolar;Control pedagógico
Control escolar;Prueba educativa
Control meteorológico;Control de las precipitaciones
Control meteorológico;Lluvia provocada
Control meteorológico;Precipitaciones artificiales
Control meteorológico;Precipitaciones provocadas
Control social;Presión social
Control terminológico;Control del vocabulario
Conversión de energía;Conversión energética
Conversión de energía;Transformación de energía
Cooperación científica;Cooperación en investigación
Cooperación científica;Cooperación tecnológica
Cooperación cultural;Cooperación sociocultural
Cooperación de museos;Cooperación entre museos
Cooperación económica;Cooperación comercial
Cooperación económica;Cooperación financiera
Cooperación económica;Cooperación industrial
Cooperación educacional;Cooperación educativa
Cooperación intelectual;Intercambio de ideas
Cooperación internacional;Asistencia internacional
Cooperación internacional;Ayuda internacional
Cooperación técnica;Asistencia técnica
Cooperación técnica;Ayuda técnica
Cooperación universitaria;Cooperación interuniversitaria
Corea R;Corea del Sur
Corea R;República de Corea
Corea R;Surcorea
Corea RPD;Corea del Norte
Corea RPD;Norcorea
Corea RPD;República Popular Democrática de Corea
Correlación;Relación
Correo electrónico;Mensajería electrónica
Correo electrónico;Sistema de mensajería
Correspondencia;Cartas
Corriente oceánica;Corriente marina
Corteza terrestre;Litosfera
Cosmología;Cosmogonía
Costes culturales;Gastos culturales
Costes educativos;Costes de educación
Costes educativos;Gastos educativos
Costumbres alimenticias;Costumbres alimentarias
Costumbres alimenticias;Hábitos alimentarios
Costumbres alimenticias;Hábitos alimenticios
Costumbres y tradiciones;Tradición
Creación de empleos;Creación de puestos
Creación de empleos;Creación de puestos de trabajo
Creatividad;Genio
Crecimiento demográfico;Aumento de la población
Crecimiento demográfico;Aumento demográfico
Crecimiento demográfico;Crecimiento de la población
Crecimiento económico;Teoría del crecimiento
Creencia;Fe
Creencia religiosa;Fe religiosa
Crianza del niño;Práctica educativa tradicional
Crimen;Criminal
Crimen;Criminalidad
Crimen de guerra;Criminal de guerra
Crisis ecológica;Crisis medioambiental
Crisis ecológica;Ruptura del equilibrio ecológico
Crisis moral;Crisis ética
Cristiano;Calvinista
Cristiano;Católico
Cristiano;Ortodoxo
Cristiano;Protestante
Croata;Croato
Cronología;Cronología histórica
Crédito;Préstamo bancario
Crédito agrícola;Banca agrícola
Crítica de arte;Crítica artística
Cualificación académica;Requisitos académicos
Cuaternario;Edad glaciar
Cuaternario;Holoceno
Cuaternario;Período glaciar
Cuaternario;Pleistoceno
Cuenca de drenaje;Cuenca hidrográfica
Cuenca de drenaje;Cuenca hidrológica
Cuenca de drenaje;Cuenca receptora
Cuento;Narración
Cuento;Relato
Cueva;Caverna
Cueva;Espeleología
Cueva;Gruta
Cuidado del niño;Puericultura
Cultivo;Sistema de cultivo
Cultivo;Sistema de explotación agrícola
Cultivo;Sistema de producción agrícola
Cultivo en tierras áridas;Agricultura en tierras áridas
Cultura amerindia;Cultura india de América del Norte
Cultura amerindia;Cultura india de Sudamérica
Cultura asiática;Cultura oriental
Cultura centroeuropea;Cultura de Europa central
Cultura científica;Cultura académica
Cultura científica;Cultura técnica
Cultura contemporánea;Cultura actual
Cultura de la clase obrera;Cultura del proletariado
Cultura de masas;Cultura popular
Cultura del Caribe;Cultura caribeña
Cultura del Caribe;Cultura de las Antillas
Cultura del trabajo;Cultura de empresa
Cultura del trabajo;Cultura organizacional
Cultura dominante;Dominación cultural
Cultura dominante;Dominio cultural
Cultura dominante;Hegemonía cultural
Cultura dominante;Imperialismo cultural
Cultura europea;Cultura occidental
Cultura latinoamericana;Cultura hispanoamericana
Cultura latinoamericana;Cultura sudamericana
Cultura nacional;Culturas
Curso de formación;Curso de capacitación
Curso de formación;Programa de formación
Curso de orientación;Curso de guía
Curso de orientación;Curso de iniciación
Curso de orientación;Curso de introducción
Curso optativo;Curso de libre elección
Curso optativo;Curso opcional
Curso postuniversitario;Curso de postgrado
Curso postuniversitario;Posgrado
Curso postuniversitario;Postgrado
Curso postuniversitario;Tercer ciclo
Cursos de verano;Cursos estivales
Cursos de verano;Escuela de verano
Cáncer;Carcinoma
Célula solar;Célula fotovoltaíca
Cómic;Tebeo
Côte d'Ivoire;Costa de Marfil
Danza;Baile
Danza;Coreografía
Danza moderna;Baile moderno
Danza tradicional;Baile folclórico
Danza tradicional;Baile popular
Danza tradicional;Danza folclórica
Datación por radiocarbono;Datación C14
Datación por radiocarbono;Datación por carbono 14
Datos estadísticos;Datos numéricos
Datos oceanográficos;Datos marinos
Datos oceanográficos;Datos marítimos
Datos oceanográficos;Datos submarinos
Datos oceanográficos;Información oceanográfica
Daño;Daños y perjuicios
Defensa;Defensa civil
Defensa;Defensa militar
Deficiencia mental;Discapacidad intelectual
Deficiencia mental;Incapacidad mental
Deficiencia mental;Retraso mental
Degradación de suelos;Degradación de las tierras
Degradación de suelos;Degradación del terreno
Degradación de suelos;Devastación de las tierras
Delincuencia juvenil;Criminalidad juvenil
Deontología;Código deontológico
Deontología;Código ético
Deontología;Moral profesional
Deontología;Norma profesional
Deontología;Norma ética
Deontología;Ética profesional
Dependencia;Dependencia económica
Dependencia;Teoría de la dependencia
Deporte;Fútbol
Deporte;Juegos (deporte)
Depósito de archivos;Almacenes de archivos
Depósito de archivos;Dependencias de archivos
Depósito de archivos;Edificio de archivos
Depósito legal;Registro legal
Derecho;Ciencia jurídica
Derecho a la alimentación;Acceso a la alimentación
Derecho a la alimentación;Derecho a la nutrición
Derecho a la alimentación;Derecho a una alimentación adecuada
Derecho a la información;Derecho a estar informado
Derecho a la información;Libertad de información
Derecho a la justicia;Derecho a juicio
Derecho a la justicia;Derecho a un proceso imparcial
Derecho a la justicia;Derecho a un proceso justo
Derecho a la justicia;Garantías jurídicas
Derecho a la privacidad;Confidencialidad
Derecho a la privacidad;Derecho a la imagen
Derecho a la privacidad;Derecho a la intimidad
Derecho a la privacidad;Protección de la vida privada
Derecho a la privacidad;Respeto de la vida privada
Derecho a la propiedad;Legislación sobre la propiedad
Derecho a la propiedad;Legislación sobre los bienes
Derecho a la vivienda;Derecho a una vivienda digna
Derecho a la vivienda;Derecho al alojamiento
Derecho al trabajo;Derecho a ejercer una profesión
Derecho al trabajo;Derecho a trabajar
Derecho aéreo;Espacio aéreo
Derecho aéreo;Zona de exclusión aérea
Derecho civil;Derecho privado
Derecho comparado;Derecho comparativo
Derecho consuetudinario;Common law
Derecho de autodeterminación;Derecho a la autodeterminación
Derecho de autodeterminación;Derecho a la libre determinación
Derecho de autodeterminación;Libre disposición
Derecho de autor;Derecho exclusivo
Derecho de autor;Derechos reservados
Derecho de la familia;Derecho familiar
Derecho de la familia;Derecho matrimonial
Derecho de los Estados;Derecho de las naciones
Derecho de los contratos;Acuerdo contractual
Derecho de los contratos;Acuerdos
Derecho de los contratos;Compromiso contractual
Derecho de los contratos;Contratos
Derecho de los contratos;Derecho de los tratados
Derecho de migración;Ley de extranjería
Derecho de migración;Ley de inmigración
Derecho de migración;Ley migratoria
Derecho de reunión;Derecho de asamblea
Derecho de reunión;Derecho de manifestación
Derecho del mar;Derecho internacional del mar
Derecho del mar;Derecho marítimo internacional
Derecho humanitario;Derecho de la población civil
Derecho humanitario;Derecho de las víctimas de guerra
Derecho humanitario;Derecho de los conflictos armados
Derecho humanitario;Derecho de los prisioneros de guerra
Derecho humanitario;Derecho internacional humanitario
Derecho internacional;Derecho comunitario
Derecho internacional;Derecho europeo
Derecho internacional;Derecho internacional privado
Derecho internacional;Derecho internacional público
Derecho islámico;Charia
Derecho islámico;Ley musulmana
Derecho islámico;Sharia
Derecho laboral;Convenio laboral
Derecho laboral;Derechos de los trabajadores
Derecho laboral;Legislación industrial
Derecho laboral;Legislación laboral
Derecho mercantil;Derecho comercial
Derecho mercantil;Derecho de las compañías
Derecho mercantil;Derecho de las sociedades
Derechos civiles;Derecho a la dignidad
Derechos civiles;Derechos políticos
Derechos civiles;Libertad
Derechos civiles;Libertades civiles
Derechos civiles;Libertades políticas
Derechos culturales;Acceso a la cultura
Derechos culturales;Derecho a la cultura
Derechos culturales;Derecho a la identidad cultural
Derechos de autor;Royalties,Royaltis
Derechos de inscripción;Gastos de escolaridad
Derechos de inscripción;Gastos de estudios
Derechos de inscripción;Gastos de matrícula
Derechos de inscripción;Gastos escolares
Derechos de los prisioneros;Derechos de los detenidos
Derechos de los prisioneros;Derechos de los presos
Derechos de los soldados;Código militar
Derechos de los soldados;Leyes militares
Derechos del niño;Derechos infantiles
Derechos humanos;Derechos de la persona
Derechos humanos;Derechos del hombre
Derechos humanos;Derechos del individuo
Derechos humanos;Derechos individuales
Derechos humanos colectivos;Derecho de gentes
Derechos humanos colectivos;Derechos colectivos
Derechos humanos colectivos;Derechosde los pueblos
Derechos reproductivos;Derecho a la procreación
Derechos reproductivos;Derecho genético
Derechos reproductivos;Derechos sexuales y reproductivos
Derechos sociales y económicos;Derechos socioeconómicos
Derrame de agua;Evacuación de agua
Desarrollo afectivo;Desarrollo emocional
Desarrollo científico;Desarrollo tecnológico
Desarrollo científico;Desarrollo técnico
Desarrollo de la capacidad;Desarrollo de las aptitudes
Desarrollo de la capacidad;Desarrollo del potencial
Desarrollo de la carrera;Gestión de la carrera
Desarrollo de la carrera;Planificación de la carrera
Desarrollo de la carrera;Proyección de la carrera
Desarrollo de la educación;Avances educativos
Desarrollo de la educación;Progreso de la educación
Desarrollo de la personalidad;Desarrollo del carácter
Desarrollo de las habilidades;Desarrollo de competencias
Desarrollo de las habilidades;Desarrollo de cualificaciones
Desarrollo de las habilidades;Desarrollo de destrezas
Desarrollo del niño;Desarrollo infantil
Desarrollo económico y social;Desarrollo
Desarrollo económico y social;Desarrollo económico
Desarrollo económico y social;Desarrollo social
Desarrollo fisiológico;Biología del desarrollo
Desarrollo fisiológico;Desarrollo físico
Desarrollo industrial;Crecimiento industrial
Desarrollo industrial;Expansión industrial
Desarrollo industrial;Progreso industrial
Desarrollo mental;Desarrollo intelectual
Desarrollo mental;Proceso de desarrollo mental
Desarrollo participativo;Desarrollo local
Desarrollo participativo;Participación de la población
Desarrollo participativo;Participación popular
Desarrollo sostenible;Desarrollo durable
Desarrollo sostenible;Desarrollo ecológico
Desarrollo sostenible;Desarrollo medioambiental
Desarrollo sostenible;Ecodesarrollo
Desarrollo urbano;Expansión urbana
Desarrollo urbano;Extensión urbana
Desastre;Calamidad
Desastre;Cataclismo
Desastre;Catástrofe
Desastre;Siniestro
Desastre causado por el hombre;Catástrofe humana
Desastre causado por el hombre;Desastre humano
Desastre natural;Calamidad natural
Desastre natural;Catástrofe natural
Descentralización educativa;Centralización educativa
Desciframiento;Desencriptado
Descripción del empleo;Análisis del puesto
Descripción del empleo;Descripción de las tareas
Descripción del empleo;Descripción del puesto
Desempeño de un papel;Representación de un papel
Desempleado;Inactivo
Desempleado;Parado
Desempleado;Sin empleo
Desempleado;Sin trabajo
Desempleo;Paro
Desempleo de los graduados;Desempleo de los licenciados
Desempleo de los jóvenes;Paro juvenil
Desempleo estructural;Desempleo tecnológico
Desempleo estructural;Desempleo técnico
Desempleo estructural;Paro tecnológico
Desempleo estructural;Paro técnico
Desequilibrio regional;Zonas de desarrollo
Desequilibrio regional;Áreas de desarrollo
Deserción escolar;Abandono escolar
Desigualdad social;Igualdad social
Desintegración de la familia;Disolución de la familia
Desintegración de la familia;Divorcio
Desintegración de la familia;Separación
Deslizamiento de tierra;Corrimiento de tierras
Desperdicio;Basura
Desperdicio;Desecho
Desperdicio agrícola;Desecho agrícola
Desperdicio radiactivo;Desecho nuclear
Desperdicio radiactivo;Desecho radiactivo
Deterioro ambiental;Daños medioambientales
Deterioro ambiental;Desgaste medioambiental
Deterioro ambiental;Deterioro del entorno
Deuda externa;Deuda exterior
Dibujo animado;Película de animación
Dietética;Dieta
Dietética;Régimen alimenticio
Diferencia individual;Individualidad
Diferencia individual;Peculiaridad
Dificultad en el aprendizaje;Problemas de aprendizaje
Dificultad en el aprendizaje;Problemas de asimilación
Difusión de la cultura;Comunicación cultural
Difusión de la cultura;Difusión cultural
Difusión de tecnologías;Difusión de innovación
Difusión selectiva de información;DSI
Difusión selectiva de información;Perfil de interés
Digitalización;Tecnología digital
Digitalización;Tecnología numérica
Dinámica de la población;Cambio demográfico
Dinámica de la población;Tendencia demográfica
Diploma;Acreditación de estudios
Diploma;Certificado de estudios
Diplomacia;Diplomacia preventiva
Dirección a través de objetivos;Definición de objetivos
Dirección a través de objetivos;Fijación de objetivos
Dirección de proyecto;Gestión del proyecto
Dirección de proyecto;Seguimiento del proyecto
Director de cine;Cineasta
Director de cine;Productor de cine
Director de cine;Realizador cinematográfico
Disciplina escolar;Autoridad escolar
Disco magnético;Disco flexible
Disco magnético;Disquete
Disco óptico;CD-ROM
Disco óptico;DVD
Disco óptico;Disco numérico
Discriminación étnica;Discriminación racial
Discriminación étnica;Racismo
Discurso;Exposición oral
Discurso;Intervención
Discusión (método pedagógico);Debate (método pedagógico)
Diseño de proyecto;Planificación de proyecto
Diseño de sistemas;Análisis de sistemas
Diseño de sistemas;Ingeniería de sistemas
Diseño de sistemas;Sistémica
Diseño del paisaje;Arquitectura del paisaje
Diseño estructural;Concepción de estructuras
Diseño estructural;Cálculo de estructuras
Diseño industrial;Creatividad industrial
Diseño por ordenador;CAD
Diseño urbano;Arte urbano
Diseño urbano;Decoración urbana
Diseño urbano;Estética urbana
Disminución de la población;Despoblación
Disparidad tecnológica;Atraso tecnológico
Disparidad tecnológica;Desfase tecnológico
Disparidad tecnológica;Retraso tecnológico
Dispositivo de almacenamiento informático;Memoria informática
Dispositivo de almacenamiento informático;Unidad de almacenamiento
Dispositivo de seguridad;Mecanismo de seguridad
Distribución de la población;Reparto geográfico de la población
Distribución del ingreso;Distribución de las riquezas
Distribución del ingreso;Reparto de las riquezas
Distribución del tiempo;Empleo del tiempo
Distribución del tiempo;Organización del tiempo
Distribución por edad;Clasificación por edades
Distribución por sexo;Clasificación por género
Diversidad biológica;Biodiversidad
Diversidad biológica;Diversidad genética
Diversidad cultural;Pluralismo cultural
División sexual del trabajo;División sexual de tareas
Divulgación científica;Difusión del saber científico
Divulgación científica;Divulgación tecnológica
Docente;Maestro
Docente;Profesor
Docente de escuela primaria;Profesor de primaria
Docente de escuelas técnicas;Profesor de enseñanzas técnicas
Docente de escuelas técnicas;Profesor de escuelas profesionales
Docente de secundaria;Profesor de secundaria
Docente mujer;Maestra
Docente mujer;Profesora
Doctrina política;Ideología política
Doctrina religiosa;Escrituras
Doctrina religiosa;Sagradas escrituras
Doctrina religiosa;Santas escrituras
Documento;Información consignada
Documento;Material de información
Documento;Unidad de información
Documento de reunión;Acta de reunión
Documento de reunión;Informe de reunión
Documento de reunión;Proceso verbal de reunión
Drama;Comedia
Drama;Pieza de teatro
Drama;Tragedia
Dramaturgo;Autor dramático
Ecología;Biología medioambiental
Ecología animal;Adaptación animal
Ecología animal;Vida animal
Econometría;Análisis econométrico
Economía agraria;Agroeconomía
Economía agraria;Economía agrícola
Economía de la ciencia;Economía científica
Economía de la ciencia;Economía de la tecnología
Economía de la salud;Costes de salud
Economía de la salud;Costes sanitarios
Economía de la salud;Gastos sanitarios
Economía de los museos;Financiamiento de los museos
Economía de mercado;Economía liberal
Economía de mercado;Sistema capitalista
Economía verde;Economía ecológica
Económicas;Economía política
Ecosistema;Biocenosis
Ecosistema;Cadena alimentaria
Ecosistema;Cadena alimenticia
Ecosistema;Comunidad biológica
Ecosistema marino;Ecosistema marítimo
Ecoturismo;Turismo ecológico
Ecoturismo;Turismo verde
Edad Media;Medievo
Edad Media;Medioevo
Edad antigua;Antigüedad
Edafología de los suelos;Pedología
Edición;Publicación (proceso)
Edición de textos;Corrección de pruebas
Edición de textos;Lectura de pruebas
Edición de textos;Revisión del texto
Edición electrónica;Microedición
Edición electrónica;Publicación asistida por ordenador
Edificio;Inmueble
Edificio del museo;Museo (edificio)
Edificio religioso;Abadía
Edificio religioso;Basílica
Edificio religioso;Capilla
Edificio religioso;Catedral
Edificio religioso;Convento
Edificio religioso;Ermita
Edificio religioso;Monasterio
Edificio religioso;Parroquia
Edificio universitario;Aulario
Edificio universitario;Decanato
Edificio universitario;Facultad (edificio)
Edificio universitario;Rectorado
Edificio universitario;Universidad (edificio)
Educación a distancia;Enseñanza a distancia
Educación a distancia;Formación a distancia
Educación a distancia;Teleformación
Educación a la vida familiar;Educación en planificación familiar
Educación alternativa;Descolarización
Educación alternativa;Enseñanza alternativa
Educación alternativa;Nueva educación
Educación ambiental;Educación ecológica
Educación ambiental;Formación ambiental
Educación antidrogadicción;Prevención de la toxicomanía
Educación básica;Educación fundamental
Educación ciudadana;Educación cívica
Educación complementaria;Educación extensiva
Educación comunitaria;Educación social
Educación con vocación internacional;Educación a la cooperación internacional
Educación con vocación internacional;Educación en los valores internacionales
Educación de adultos;Educación adulta
Educación de adultos;Formación dirigida a adultos
Educación de chicas;Educación de las muchachas
Educación de chicas;Educación femenina
Educación de ciegos;Educación de invidentes
Educación de la expresión oral;Educación de la locución
Educación de la expresión oral;Ejercitación de la expresión oral
Educación de la expresión oral;Formación en locución
Educación de la primera infancia;Educación preescolar
Educación de la primera infancia;Educación preprimaria
Educación de la primera infancia;Educación y cuidado infantil
Educación de los inmigrantes;Educación de hijos de inmigrantes
Educación de los presos;Educación en la cárcel
Educación de los presos;Educación en prisión
Educación de los trabajadores;Formación de los trabajadores
Educación de sordos;Educación de deficientes auditivos
Educación especial;Educación de los incapacitados
Educación especial;Educación especializada
Educación especial;Educación infantil especial
Educación especial;Enseñanza especial
Educación especial;Pedagogía curativa
Educación extraescolar;Educación paralela
Educación formal;Sistema escolar
Educación física;Educación deportiva
Educación física;Formación deportiva
Educación física;Gimnasia
Educación integradora;Reinserción escolar
Educación intercultural;Educación bicultural
Educación intercultural;Educación multicultural
Educación intercultural;Educación transcultural
Educación masiva;Educación de masas
Educación militar;Formación militar
Educación militar;Instrucción militar
Educación para los derechos humanos;Educación para los derechos de la persona
Educación para los derechos humanos;Educación para los derechos del individuo
Educación permanente;Aprendizaje continuo
Educación permanente;Educación continua
Educación permanente;Formación continua
Educación permanente;Formación continuada
Educación sanitaria;Educación preventiva
Educación universal;Educación global
Educación universal;Educación para todos
Educación universal;Igualdad de oportunidades educativas
Educación y empleo;Educación y mercado laboral
Educación y empleo;Educación y trabajo
Educación y ocio;Educación y tiempo libre
Efectos de las actividades humanas;Efectos humanos en el medioambiente
Efectos de las actividades humanas;Impacto ambiental
Efectos de las actividades humanas;Impacto medioambiental
Efectos de las radiaciones;Efectos radiactivos
Efectos de las radiaciones;Efectos radioactivos
Efectos de las radiaciones;Exposición radiactiva
Efectos de las radiaciones;Radioexposición
Efectos fisiológicos;Estrés (fisiología)
Efectos fisiológicos;Fatiga (psicológica)
Efectos psicológicos;Factores psicológicos
Eficacia del docente;Eficacia del profesor
Eficiencia de la educación;Eficacia de la educación
Ejecución de proyecto;Puesta en marcha del proyecto
Elaboración de políticas;Definición de poíticas
Elaboración de políticas;Formulación de políticas
Elaboración del programa educativo;Definición del programa educativo
Elaboración del programa educativo;Elaboración de los programas de enseñanza
Elaboración del programa educativo;Reforma del programa educativo
Elecciones;Comicios
Elecciones;Escrutinio
Elecciones;Plebiscito
Elecciones;Referendum
Elecciones;Sufragio
Elecciones;Votación
Elecciones;Voto
Elección profesional;Elección de carrera
Elección profesional;Elección de profesión
Electrodoméstico;Aparato electrodoméstico
Electromagnetismo;Campo electromagnético
Electromagnetismo;Energía electromagnética
Elemento estructural (construcción);Cimientos
Elemento estructural (construcción);Muro
Elemento estructural (construcción);Pared
Elemento estructural (construcción);Pilar
Elemento estructural (construcción);Techo
Elemento estructural (construcción);Tejado
Elemento estructural (construcción);Ventana
Elemento estructural (construcción);Viga
Eliminación de desechos;Evacuación de basuras
Eliminación de desechos;Evacuación de desechos
Embalaje;Empaquetado
Empleado de oficina;Oficinista
Empleo a tiempo parcial;Trabajo a jornada partida
Empleo a tiempo parcial;Trabajo a media jornada
Empleo a tiempo parcial;Trabajo a medio tiempo
Empleo de las mujeres;Trabajo de las mujeres
Empleo de los docentes;Empleo de los profesores
Empleo del estudiante;Empleo estudiantil
Empleo del estudiante;Trabajo estudiantil
Empresa;Compañía
Empresa;Negocio
Empresa en participación;Empresa común
Empresa pública;Empresa estatal
Empresa pública;Empresa nacional
Empresa pública;Empresa nacionalizada
Empresa sin ánimo de lucro;Fundación
Empresa sin ánimo de lucro;Organización sin ánimo de lucro
Empresa sin ánimo de lucro;Sociedad sin ánimo de lucro
Empresa transnacional;Empresa internacional
Empresa transnacional;Empresa multinacional
Empresaria;Mujer de negocios
Empresario;Director de empresa
Empresario;Dirigente de empresa
Empresario;Hombre de negocios
Encuesta social;Estudio social
Encuesta social;Sondeo social
Energía de la biomasa;Bioenergía
Energía de las olas oceánicas;Energía de las mareas
Energía de las olas oceánicas;Energía de las olas
Energía eléctrica;Corriente eléctrica
Energía eólica;Energía del viento
Energía hidroeléctrica;Energía del agua
Energía hidroeléctrica;Energía hidraúlica
Energía hidroeléctrica;Energía hídrica
Energía hidroeléctrica;Hidroelectricidad
Energía nuclear;Energía atómica
Energía térmica;Energía calorífica
Enfermedad animal;Patología animal
Enfermedad animal;Zoopatología
Enfermedad cardiovascular;Enfermedad cardíaca
Enfermedad cardiovascular;Enfermedad del corazón
Enfermedad de las plantas;Fitopatología
Enfermedad de las plantas;Patología vegetal
Enfermedad del sistema nervioso;Afección neurológica
Enfermedad mental;Afección mental
Enfermedad mental;Alienación mental
Enfermedad mental;Desequilibrio mental
Enfermedad nutricional;Enfermedad metabólica
Enfermedad profesional;Baja laboral
Enfermedad profesional;Enfermedad industrial
Enfermedad profesional;Estrés laboral
Enfermedad profesional;Medicina industrial
Enfermedad profesional;Tensión laboral
Enfermedad transmisible;Enfermedad bacteriana
Enfermedad transmisible;Enfermedad contagiosa
Enfermedad transmisible;Enfermedad parasitaria
Enfermedad transmisible;Parasitosis
Enfermedad tropical;Medicina tropical
Enfermedad venérea;Enfermedad de transmisión sexual
Ensayo;Control
Ensayo;Prueba
Ensayo;Test
Ensayo de materiales;Control de materiales
Ensayo de materiales;Test de materiales
Enseñanza;Instrucción
Enseñanza;Proceso de enseñanza
Enseñanza a domicilio;Clases particulares
Enseñanza a domicilio;Enseñanza en casa
Enseñanza a tiempo parcial;Clase a tiempo parcial
Enseñanza a tiempo parcial;Formación a tiempo parcial
Enseñanza al aire libre;Clases al aire libre
Enseñanza asistida por ordenador;Aprendizaje asistido por ordenador
Enseñanza asistida por ordenador;Enseñanza informatizada
Enseñanza asistida por ordenador;Formación asistida por ordenador
Enseñanza centrada en el rendimiento;Educación basada en las competencias
Enseñanza comercial;Formación comercial
Enseñanza correctiva;Ortopedagogía
Enseñanza de arte dramático;Clases de teatro
Enseñanza de arte dramático;Enseñanza de interpretación teatral
Enseñanza de ciencias fundamentales;Enseñanza de ciencias básicas
Enseñanza de economía doméstica;Educación en economía familiar
Enseñanza de economía doméstica;Formación en economía familiar
Enseñanza de idiomas;Aprendizaje de lenguas
Enseñanza de las ciencias del mar;Enseñanza de la oceanografía
Enseñanza de las ciencias del mar;Enseñanza de las ciencias marinas
Enseñanza de las ciencias sociales;Educación general
Enseñanza de las ciencias sociales;Formación general
Enseñanza de medidas de seguridad;Formación en prevención de riesgos
Enseñanza de una segunda lengua;Enseñanza de una lengua extranjera
Enseñanza general;Estudios generales
Enseñanza individualizada;Clases individuales
Enseñanza individualizada;Enseñanza personalizada
Enseñanza individualizada;Formación individualizada
Enseñanza industrial;Formación industrial
Enseñanza jurídica;Educación jurídica
Enseñanza jurídica;Formación en leyes
Enseñanza jurídica;Formación jurídica
Enseñanza multimedia;Educación a través de los medios de comunicación
Enseñanza por correspondencia;Curso por correspondencia
Enseñanza por módulos;Aprendizaje por módulos
Enseñanza por módulos;Curso por módulos
Enseñanza por módulos;Formación por módulos
Enseñanza privada;Colegio de pago
Enseñanza privada;Colegio privado
Enseñanza privada;Enseñanza de pago
Enseñanza privada;Escuela de pago
Enseñanza privada;Escuela privada
Enseñanza privada;Universidad de pago
Enseñanza privada;Universidad privada
Enseñanza profesional;Educación profesional
Enseñanza programada;Aprendizaje programado
Enseñanza programada;Curso programado
Enseñanza programada;Educación programada
Enseñanza pública;Colegio estatal
Enseñanza pública;Colegio público
Enseñanza pública;Escuela estatal
Enseñanza pública;Escuela pública
Enseñanza pública;Universidad estatal
Enseñanza pública;Universidad pública
Enseñanza secundaria (1er nivel);Educación intermedia
Enseñanza secundaria (1er nivel);Enseñanza intermedia
Enseñanza secundaria (2o nivel);Segundo ciclo de enseñanza secundaria
Enseñanza superior;Educación de tercer ciclo
Enseñanza superior;Educación de tercer grado
Enseñanza superior;Educación postsecundaria
Enseñanza superior;Educación superior
Enseñanza superior;Educación universitaria
Enseñanza técnica;Educación técnica
Enseñanza técnica;Formación técnica
Enseñanza técnica general;Enseñanza politécnica
Envejecimiento de la población;Envejecimiento de la sociedad
Equilibrio de poderes;Equilibrio internacional
Equilibrio ecológico;Equilibrio ambiental
Equilibrio ecológico;Equilibrio biológico
Equilibrio ecológico;Equilibrio natural
Equilibrio económico;Teoría del equilibrio económico
Equilibrio hídrico;Equilibrio hidrológico
Equipamiento científico;Aparato científico
Equipamiento científico;Herramienta científica
Equipamiento científico;Instrumental científico
Equipamiento de museos;Vitrina de exposición
Equipamiento de radio/TV;Antena de radio
Equipamiento de radio/TV;Antena de televisión
Equipamiento de radio/TV;Antena emisora
Equipamiento de radio/TV;Antena receptora
Equipamiento de radio/TV;Aparato de radio
Equipamiento de radio/TV;Aparato de televisión
Equipamiento de radio/TV;Cámara de televisión
Equipamiento de radio/TV;Equipo de radio
Equipamiento de radio/TV;Receptor de radio
Equipamiento de telecomunicaciones;Equipo de transmisión de datos
Equipamiento de telecomunicaciones;Modem
Equipamiento electrónico;Material electrónico
Equipamiento eléctrico;Instalación eléctrica
Equipamiento eléctrico;Material eléctrico
Equipamiento hidráulico;Boya
Equipamiento hidráulico;Cañería
Equipamiento militar;Material militar
Equipamiento para microformatos;Cámara de microformato
Equipamiento para microformatos;Lector de microformato
Equipo de buceo;Equipo de inmersión
Equipo de buceo;Equipo de submarinismo
Equipo de sonido;Equipo acústico
Equipo fotográfico;Instrumental fotográfico
Equipo fotográfico;Material fotográfico
Equipo oceanográfico;Herramienta oceanográfica
Equipo oceanográfico;Instrumento oceanográfico
Equipo oceanográfico;Material oceanográfico
Equivalencia de diplomas;Convalidación de diplomas
Equivalencia de diplomas;Convalidación de títulos
Ergonomía;Ingeniería humana
Ergonomía;Racionalización del trabajo
Escandinavia;Países nórdicos
Escasez de alimentos;Falta de alimentos
Escasez de energía;Agotamiento de las reservas energéticas
Escasez de energía;Crisis de energía
Escasez de energía;Falta de energía
Escasez de profesores;Escasez de docentes
Escasez de profesores;Falta de profesores
Esclavitud;Comercio de esclavos
Esclavitud;Trata de esclavos
Escolar;Colegial
Escritura antigua;Escritura cuneiforme
Escritura antigua;Escritura ideográfica
Escritura antigua;Escritura pictográfica
Escritura antigua;Ideograma
Escritura antigua;Jeroglífico
Escritura creativa;Creación literaria
Escritura manuscrita;Escritura a mano
Escucha;Escucha activa
Escuela;Colegio
Escuela al aire libre;Colegio al aire libre
Escuela confesional;Escuela católica
Escuela confesional;Escuela coránica
Escuela de biblioteconomía;Escuela de bibliotecarios
Escuela de profesores;Centro de formación de profesores
Escuela de profesores;Escuela de educación
