conservación de monumentos;conservación de monumentos históricos
conservación de monumentos;protección de sitios históricos
conservación de obras de arte;protección de obras de arte
conservación de obras de arte;conservación de objetos artísticos
conservación del suelo;protección del suelo
conservación del suelo;defensa y restauración del suelo
conservatismo;tradicionalismo
conservatismo;conservadurismo
construcción naval;construcción de barcos
construcción naval;construcción de navíos
consumidor;usuario
consumidor;comprador
comprador;comprador
comprador;cliente
comprador;solicitante
comprador;abonado
consumo de agua;uso de los recursos hidráulicos
consumo de agua;uso de los recursos hídricos
consumo de agua;uso del agua
consumo de energía;consumo energético
consumo de energía;utilización de energía
contabilidad de costes;análisis de costes
contabilidad de costes;contabilidad analítica
contabilidad de costes;evaluación de costes
contaminación;polución
contaminación;contaminación medioambiental
contaminación;contaminación ambiental
contaminación atmosférica;polución atmosférica
contaminación atmosférica;smog
contaminación marina;contaminación oceánica
contaminación marina;contaminación marítima
contaminación petrolera;contaminación por hidrocarburos
contaminación petrolera;contaminación petrolífera
contaminación petrolera;marea negra
contaminación radiactiva;lluvia radioactiva
contaminación radiactiva;contaminación radioactiva
contaminación radiactiva;contaminación nuclear
contaminación sonora;ruido
contaminación sonora;contaminación acústica
ruido;trastorno
ruido;hacer ruido
ruido;confusión
ruido;disturbio
ruido;conmoción
ruido;clutter
ruido;quehacer
ruido;ruido
ruido;resonar
ruido;bullicio
ruido;torbellino
ruido;jaleo
ruido;revuelo
ruido;sonar
ruido;sonido
ruido;bulla
ruido;ruptura
ruido;movida
ruido;movimiento
ruido;lío
ruido;alboroto
ruido;revoloteo
ruido;trastos
ruido;agitación
contaminante;agente contaminante
contaminante;material contaminante
contaminante;materia contaminante
contaminante;factor contaminante
contaminante;sustancia contaminante
contenido de programa;contenido de la programación
contenido de programa;análisis de contenido
contribución presupuestaria;recaudación de fondos
contribución presupuestaria;campaña de financiación
control de alimentos;control de inspección de los alimentos
control de alimentos;control de calidad de los comestibles
control de alimentos;control de calidad de los alimentos
control de armamentos;desarme progresivo
control de armamentos;reducción de armamento
control de armamentos;limitación de armamento
control de la comunicación;control de la información
control de la comunicación;control de los medios de comunicación
control de la comunicación;control de los medios
control de la comunicación;control de la prensa
control de plagas;intervención fitosanitaria
control de plagas;control de los parásitos
control de plagas;lucha antiparasitaria
control de plagas;control de los insectos
control escolar;prueba educativa
control escolar;control pedagógico
control meteorológico;precipitaciones provocadas
control meteorológico;lluvia provocada
control meteorológico;precipitaciones artificiales
control meteorológico;control de las precipitaciones
conversión de energía;transformación de energía
conversión de energía;conversión energética
cooperación científica;cooperación tecnológica
cooperación científica;cooperación en investigación
cooperación económica;cooperación financiera
cooperación económica;cooperación industrial
cooperación económica;cooperación comercial
cooperación internacional;asistencia internacional
cooperación internacional;ayuda internacional
cooperación técnica;ayuda técnica
cooperación técnica;asistencia técnica
corea r;surcorea
corea r;república de corea
corea r;corea del sur
corea rpd;república popular democrática de corea
corea rpd;norcorea
corea rpd;corea del norte
correlación;correlación
relación;referencia
relación;lista
relación;razón
relación;vínculo
relación;reportaje
relación;índice
relación;razón aritmética
relación;historia
relación;crónica
relación;relato
relación;intercambio
relación;relación familiar
relación;parentezco
relación;trato
relación;informe
relación;artículo
relación;registro
relación;afinidad
relación;proporción
relación;contacto
relación;relación
correo electrónico;sistema de mensajería
correo electrónico;mensajería electrónica
correspondencia;acuerdo
correspondencia;función
correspondencia;correspondencia
correspondencia;paralelismo
correspondencia;conexión
costes educativos;costes de educación
costes educativos;gastos educativos
costumbres alimenticias;costumbres alimentarias
costumbres alimenticias;hábitos alimenticios
costumbres alimenticias;hábitos alimentarios
tradición;tradición
tradición;costumbre
creación de empleos;creación de puestos de trabajo
creación de empleos;creación de puestos
genio;genialidad
genio;talento
genio;espíritu
genio;diestro
genio;crack
genio;ducho
genio;genio
genio;brillantez
genio;cerebro
genio;estrella
genio;mala leche
genio;hechicería
genio;hacha
genio;mal genio
genio;mal humor
genio;as
genio;magia
genio;virutoso
crecimiento demográfico;aumento demográfico
crecimiento demográfico;crecimiento de la población
crecimiento demográfico;aumento de la población
creencia;impresión
creencia;convicción
creencia;creencia
creencia;sentimiento
fe;organización religiosa
fe;fe
fe;credo
fe;religión
fe;confianza
fe;iglesia
crimen;delito
crimen;crimen
criminal;delincuente
criminal;malhechor
criminal;criminal
criminal;transgresor
crisis ecológica;crisis medioambiental
crisis ecológica;ruptura del equilibrio ecológico
cristiano;cristiano
calvinista;genovés
calvinista;calvinista
ortodoxo;ortodoxo ruso
ortodoxo;ortodoxo
ortodoxo;ortodoxo griego
ortodoxo;ortodoxa oriental
protestante;iglesia protestante
protestante;protestante
protestante;iglesa protestante
cronología;cronología
crédito;haber
crédito;aceptación
crédito;reconocimiento
crédito;alabanza
crédito;felicitaciones
crédito;crédito
crédito;elogio
cuaternario;pleistoceno
cuaternario;edad glaciar
cuaternario;período glaciar
cuaternario;holoceno
cuenca de drenaje;cuenca hidrológica
cuenca de drenaje;cuenca hidrográfica
cuenca de drenaje;cuenca receptora
cuenca hidrográfica;cuenca fluvial
cuenca hidrográfica;cuenca hidrográfica
cuenca hidrográfica;cuenca
cuento;cuento
cuento;narración
cuento;mentira
cuento;historia
cuento;relato
cuento;bola
narración;cuento
narración;narración
narración;relato
narración;historia
relato;cuento
relato;reportaje
relato;narración
relato;relación
relato;historia
relato;crónica
relato;relato
relato;artículo
cueva;espeleología
cueva;gruta
cueva;caverna
cultivo;cultivo
cultivo;cría
cultivo;labor
cultura amerindia;cultura india de sudamérica
cultura amerindia;cultura india de américa del norte
cultura científica;cultura técnica
cultura científica;cultura académica
cultura del caribe;cultura de las antillas
cultura del caribe;cultura caribeña
cultura del trabajo;cultura organizacional
cultura del trabajo;cultura de empresa
cultura dominante;dominio cultural
cultura dominante;hegemonía cultural
cultura dominante;dominación cultural
cultura dominante;imperialismo cultural
cultura latinoamericana;cultura sudamericana
cultura latinoamericana;cultura hispanoamericana
curso de formación;programa de formación
curso de formación;curso de capacitación
curso de orientación;curso de guía
curso de orientación;curso de iniciación
curso de orientación;curso de introducción
curso optativo;curso opcional
curso optativo;curso de libre elección
curso postuniversitario;postgrado
curso postuniversitario;posgrado
curso postuniversitario;curso de postgrado
curso postuniversitario;tercer ciclo
cursos de verano;escuela de verano
cursos de verano;cursos estivales
cáncer;cáncer
danza;danza
danza;baile
baile;ballet
baile;danza
baile;baile
danza tradicional;baile folclórico
danza tradicional;danza folclórica
danza tradicional;baile popular
datación por radiocarbono;datación c14
datación por radiocarbono;datación por carbono 14
datos oceanográficos;datos marinos
datos oceanográficos;información oceanográfica
datos oceanográficos;datos marítimos
datos oceanográficos;datos submarinos
daño;mal
daño;detrimento
daño;contusión
daño;trauma
daño;condiciones
daño;herida
daño;lesión
daño;daño
daño;traumatismo
daño;deterioro
daño;perjuicio
daño;precio
defensa;abogado defensor
defensa;defensa
defensa;apología
defensa;equipo de defensa
defensa;departamento de defensa
defensa;defender
defensa;guardia
deficiencia mental;deficiencia mental
deficiencia mental;imbecilidad
degradación de suelos;degradación de las tierras
degradación de suelos;degradación del terreno
degradación de suelos;devastación de las tierras
deontología;código deontológico
deontología;código ético
deontología;norma profesional
deontología;moral profesional
deontología;ética profesional
deontología;norma ética
dependencia;dependencia
deporte;deporte
fútbol;fútbol
depósito de archivos;edificio de archivos
depósito de archivos;almacenes de archivos
depósito de archivos;dependencias de archivos
derecho;directamente
derecho;derecho
derecho;recto
derecho;directo
derecho a la alimentación;acceso a la alimentación
derecho a la alimentación;derecho a una alimentación adecuada
derecho a la alimentación;derecho a la nutrición
derecho a la información;derecho a estar informado
derecho a la información;libertad de información
derecho a la justicia;derecho a juicio
derecho a la justicia;derecho a un proceso imparcial
derecho a la justicia;garantías jurídicas
derecho a la justicia;derecho a un proceso justo
derecho a la privacidad;protección de la vida privada
derecho a la privacidad;confidencialidad
derecho a la privacidad;respeto de la vida privada
derecho a la privacidad;derecho a la intimidad
derecho a la privacidad;derecho a la imagen
derecho a la propiedad;legislación sobre la propiedad
derecho a la propiedad;legislación sobre los bienes
derecho a la vivienda;derecho a una vivienda digna
derecho a la vivienda;derecho al alojamiento
derecho al trabajo;derecho a trabajar
derecho al trabajo;derecho a ejercer una profesión
derecho aéreo;espacio aéreo
derecho aéreo;zona de exclusión aérea
derecho civil;derecho nacional
derecho civil;derecho civil
derecho civil;derecho interno
derecho de autodeterminación;libre disposición
derecho de autodeterminación;derecho a la libre determinación
derecho de autodeterminación;derecho a la autodeterminación
derecho de autor;derechos reservados
derecho de autor;derecho exclusivo
derecho de la familia;derecho familiar
derecho de la familia;derecho matrimonial
derecho de los contratos;derecho de los tratados
derecho de los contratos;acuerdo contractual
derecho de los contratos;compromiso contractual
derecho de los contratos;contratos
derecho de los contratos;acuerdos
derecho de migración;ley de extranjería
derecho de migración;ley migratoria
derecho de migración;ley de inmigración
derecho de reunión;derecho de asamblea
derecho de reunión;derecho de manifestación
derecho del mar;derecho marítimo internacional
derecho del mar;derecho internacional del mar
derecho humanitario;derecho de la población civil
derecho humanitario;derecho internacional humanitario
derecho humanitario;derecho de los prisioneros de guerra
derecho humanitario;derecho de los conflictos armados
derecho humanitario;derecho de las víctimas de guerra
derecho internacional;derecho internacional público
derecho internacional;derecho europeo
derecho internacional;derecho internacional privado
derecho internacional;derecho comunitario
derecho islámico;charia
derecho islámico;ley musulmana
derecho islámico;sharia
ley musulmana;sharía
ley musulmana;ley musulmana
ley musulmana;sharia
sharia;sharía
sharia;ley musulmana
sharia;sharia
derecho laboral;derechos de los trabajadores
derecho laboral;convenio laboral
derecho laboral;legislación industrial
derecho laboral;legislación laboral
derecho mercantil;derecho comercial
derecho mercantil;derecho de las compañías
derecho mercantil;derecho de las sociedades
derechos civiles;libertades políticas
derechos civiles;derechos políticos
derechos civiles;libertades civiles
derechos civiles;libertad
derechos civiles;derecho a la dignidad
libertad;exención
libertad;libertad
derechos culturales;derecho a la identidad cultural
derechos culturales;acceso a la cultura
derechos culturales;derecho a la cultura
derechos de inscripción;gastos escolares
derechos de inscripción;gastos de matrícula
derechos de inscripción;gastos de escolaridad
derechos de inscripción;gastos de estudios
derechos de los prisioneros;derechos de los presos
derechos de los prisioneros;derechos de los detenidos
derechos de los soldados;leyes militares
derechos de los soldados;código militar
derechos humanos;derechos del hombre
derechos humanos;derechos del individuo
derechos humanos;derechos individuales
derechos humanos;derechos de la persona
derechos humanos colectivos;derechos colectivos
derechos humanos colectivos;derechosde los pueblos
derechos humanos colectivos;derecho de gentes
derechos reproductivos;derechos sexuales y reproductivos
derechos reproductivos;derecho genético
derechos reproductivos;derecho a la procreación
desarrollo científico;desarrollo técnico
desarrollo científico;desarrollo tecnológico
desarrollo de la capacidad;desarrollo de las aptitudes
desarrollo de la capacidad;desarrollo del potencial
desarrollo de la carrera;gestión de la carrera
desarrollo de la carrera;planificación de la carrera
desarrollo de la carrera;proyección de la carrera
desarrollo de la educación;progreso de la educación
desarrollo de la educación;avances educativos
desarrollo de las habilidades;desarrollo de cualificaciones
desarrollo de las habilidades;desarrollo de destrezas
desarrollo de las habilidades;desarrollo de competencias
desarrollo económico y social;desarrollo social
desarrollo económico y social;desarrollo económico
desarrollo económico y social;desarrollo
desarrollo;evolución
desarrollo;crecimiento
desarrollo;maduración
desarrollo;desarrollo
desarrollo fisiológico;desarrollo físico
desarrollo fisiológico;biología del desarrollo
desarrollo industrial;progreso industrial
desarrollo industrial;crecimiento industrial
desarrollo industrial;expansión industrial
desarrollo mental;proceso de desarrollo mental
desarrollo mental;desarrollo intelectual
desarrollo participativo;desarrollo local
desarrollo participativo;participación de la población
desarrollo participativo;participación popular
desarrollo sostenible;desarrollo medioambiental
desarrollo sostenible;ecodesarrollo
desarrollo sostenible;desarrollo ecológico
desarrollo sostenible;desarrollo durable
desarrollo urbano;expansión urbana
desarrollo urbano;extensión urbana
extensión urbana;conurbación
extensión urbana;conurbano
extensión urbana;extensión
extensión urbana;extensión urbana
desastre;tragedia
desastre;catástrofe
desastre;desastre
catástrofe;tragedia
catástrofe;catástrofe
catástrofe;desastre
desastre causado por el hombre;catástrofe humana
desastre causado por el hombre;desastre humano
desastre natural;calamidad natural
desastre natural;catástrofe natural
descripción del empleo;descripción de las tareas
descripción del empleo;descripción del puesto
descripción del empleo;análisis del puesto
desempleado;sin trabajo
desempleado;parado
desempleado;sin empleo
desempleado;inactivo
parado;torpe
parado;parado
parado;simplón
parado;lentorro
paro;paro
desempleo estructural;paro tecnológico
desempleo estructural;desempleo técnico
desempleo estructural;paro técnico
desempleo estructural;desempleo tecnológico
desequilibrio regional;áreas de desarrollo
desequilibrio regional;zonas de desarrollo
desintegración de la familia;separación
desintegración de la familia;disolución de la familia
desintegración de la familia;divorcio
divorcio;separación
divorcio;divorcio
separación;desapego
separación;disolución
separación;divorcio
separación;desunión
separación;separación
separación;desconexión
separación;división
separación;alejamiento
separación;distanciamiento
separación;desprendimiento
desperdicio;desecho
desperdicio;basura
basura;desecho
basura;bagatela
basura;chorradas
basura;majadería
basura;hojarasca
basura;borra
basura;bobadas
basura;tonterías
basura;paja
basura;morralla
basura;basura
basura;chatarra
basura;baratija
basura;triturador de basura
basura;residuo
basura;aguachirle
basura;jerigonza
desecho;desecho
desecho;residuo
desecho;basura
desperdicio radiactivo;desecho nuclear
desperdicio radiactivo;desecho radiactivo
deterioro ambiental;daños medioambientales
deterioro ambiental;deterioro del entorno
deterioro ambiental;desgaste medioambiental
dietética;dieta
dietética;régimen alimenticio
dieta;comida
dieta;alimentación
dieta;dieta
dieta;régimen
diferencia individual;individualidad
diferencia individual;peculiaridad
individualidad;personalidad
individualidad;individualidad
individualidad;identidad
peculiaridad;peculiar
peculiaridad;manía
peculiaridad;particularidad
peculiaridad;distintividad
peculiaridad;distinción
peculiaridad;especialidad
peculiaridad;curiosidad
peculiaridad;peculiaridad
peculiaridad;excentricidad
peculiaridad;rareza
peculiaridad;singularidad
dificultad en el aprendizaje;problemas de aprendizaje
dificultad en el aprendizaje;problemas de asimilación
difusión de la cultura;comunicación cultural
difusión de la cultura;difusión cultural
difusión selectiva de información;dsi
difusión selectiva de información;perfil de interés
digitalización;tecnología digital
digitalización;tecnología numérica
dinámica de la población;cambio demográfico
dinámica de la población;tendencia demográfica
diploma;diploma
diploma;título
dirección a través de objetivos;fijación de objetivos
dirección a través de objetivos;definición de objetivos
dirección de proyecto;seguimiento del proyecto
dirección de proyecto;gestión del proyecto
director de cine;productor de cine
director de cine;cineasta
director de cine;realizador cinematográfico
productor de cine;productor
productor de cine;cienasta
productor de cine;productor de cine
disco magnético;disco flexible
disco magnético;disquete
disco óptico;cd-rom
disco óptico;disco numérico
disco óptico;dvd
discriminación étnica;discriminación racial
discriminación étnica;racismo
discurso;discurso
discurso;discusión
discurso;sermón
discurso;charla
intervención;intervención
intervención;operación
diseño de sistemas;sistémica
diseño de sistemas;ingeniería de sistemas
diseño de sistemas;análisis de sistemas
diseño estructural;concepción de estructuras
diseño estructural;cálculo de estructuras
diseño urbano;decoración urbana
diseño urbano;arte urbano
diseño urbano;estética urbana
disparidad tecnológica;retraso tecnológico
disparidad tecnológica;desfase tecnológico
disparidad tecnológica;atraso tecnológico
dispositivo de almacenamiento informático;unidad de almacenamiento
dispositivo de almacenamiento informático;memoria informática
distribución del ingreso;reparto de las riquezas
distribución del ingreso;distribución de las riquezas
distribución del tiempo;empleo del tiempo
distribución del tiempo;organización del tiempo
diversidad biológica;diversidad genética
diversidad biológica;biodiversidad
divulgación científica;divulgación tecnológica
divulgación científica;difusión del saber científico
docente;maestro
docente;profesor
maestro;profesor
maestro;maestro
maestro;entendido
maestro;profesional
maestro;autoridad
maestro;torero
maestro;matador
maestro;maestra
profesor;profesor
profesor;lector
profesor;maestro
profesor;maestra
docente de escuelas técnicas;profesor de escuelas profesionales
docente de escuelas técnicas;profesor de enseñanzas técnicas
docente mujer;profesora
docente mujer;maestra
maestra;passe-partout
maestra;abeja reina
maestra;profesor
maestra;maestro
maestra;profesional
maestra;maestra
maestra;llave maestra
doctrina religiosa;santas escrituras
doctrina religiosa;sagradas escrituras
doctrina religiosa;escrituras
documento;documentación
documento;documento
documento de reunión;acta de reunión
documento de reunión;informe de reunión
documento de reunión;proceso verbal de reunión
drama;drama
drama;tragedia
tragedia;drama
tragedia;tragedia
tragedia;catástrofe
tragedia;desastre
ecología animal;vida animal
ecología animal;adaptación animal
economía agraria;agroeconomía
economía agraria;economía agrícola
economía de la ciencia;economía científica
economía de la ciencia;economía de la tecnología
economía de la salud;gastos sanitarios
economía de la salud;costes sanitarios
economía de la salud;costes de salud
economía de mercado;economía liberal
economía de mercado;sistema capitalista
ecosistema;cadena alimenticia
ecosistema;cadena alimentaria
ecosistema;comunidad biológica
ecosistema;biocenosis
ecoturismo;turismo verde
ecoturismo;turismo ecológico
edad media;medievo
edad media;medioevo
antigüedad;antigüedad
antigüedad;estatus
antigüedad;estatus de antigüedad
antigüedad;estatus superior
antigüedad;rango
antigüedad;jerarquía
antigüedad;standing
antigüedad;categoría
antigüedad;superioridad
antigüedad;rango superior
antigüedad;nivel
edición;impresión
edición;edición
edición de textos;corrección de pruebas
edición de textos;lectura de pruebas
edición de textos;revisión del texto
edición electrónica;publicación asistida por ordenador
edición electrónica;microedición
edificio;edificio
edificio;inmueble
inmueble;edificio
inmueble;inmueble
edificio religioso;catedral
edificio religioso;abadía
edificio religioso;parroquia
edificio religioso;convento
edificio religioso;capilla
edificio religioso;ermita
edificio religioso;basílica
edificio religioso;monasterio
basílica;basílica
capilla;capilla
capilla;servicio religioso
catedral;catedral
convento;convento
convento;monasterio
monasterio;convento
monasterio;monasterio
parroquia;patronaje
parroquia;negocio
parroquia;clientela
parroquia;parroquia
edificio universitario;facultad (edificio)
edificio universitario;decanato
edificio universitario;aulario
edificio universitario;rectorado
edificio universitario;universidad (edificio)
educación a distancia;teleformación
educación a distancia;formación a distancia
educación a distancia;enseñanza a distancia
educación alternativa;descolarización
educación alternativa;enseñanza alternativa
educación alternativa;nueva educación
educación ambiental;formación ambiental
educación ambiental;educación ecológica
educación con vocación internacional;educación en los valores internacionales
educación con vocación internacional;educación a la cooperación internacional
educación de adultos;educación adulta
educación de adultos;formación dirigida a adultos
educación de chicas;educación femenina
educación de chicas;educación de las muchachas
educación de la expresión oral;educación de la locución
educación de la expresión oral;formación en locución
educación de la expresión oral;ejercitación de la expresión oral
educación de la primera infancia;educación preescolar
educación de la primera infancia;educación preprimaria
educación de la primera infancia;educación y cuidado infantil
educación de los presos;educación en prisión
educación de los presos;educación en la cárcel
educación especial;pedagogía curativa
educación especial;educación infantil especial
educación especial;enseñanza especial
educación especial;educación de los incapacitados
educación especial;educación especializada
educación física;educación deportiva
educación física;formación deportiva
educación física;gimnasia
educación intercultural;educación multicultural
educación intercultural;educación transcultural
educación intercultural;educación bicultural
educación militar;instrucción militar
educación militar;formación militar
educación para los derechos humanos;educación para los derechos de la persona
educación para los derechos humanos;educación para los derechos del individuo
educación permanente;formación continuada
educación permanente;formación continua
educación permanente;educación continua
educación permanente;aprendizaje continuo
educación universal;educación global
educación universal;igualdad de oportunidades educativas
educación universal;educación para todos
educación y empleo;educación y mercado laboral
educación y empleo;educación y trabajo
efectos de las actividades humanas;impacto ambiental
efectos de las actividades humanas;efectos humanos en el medioambiente
efectos de las actividades humanas;impacto medioambiental
efectos de las radiaciones;efectos radioactivos
efectos de las radiaciones;exposición radiactiva
efectos de las radiaciones;radioexposición
efectos de las radiaciones;efectos radiactivos
efectos fisiológicos;estrés (fisiología)
efectos fisiológicos;fatiga (psicológica)
elaboración de políticas;formulación de políticas
elaboración de políticas;definición de poíticas
elaboración del programa educativo;definición del programa educativo
elaboración del programa educativo;elaboración de los programas de enseñanza
elaboración del programa educativo;reforma del programa educativo
elecciones;elecciones
elecciones;elección
escrutinio;análisis
escrutinio;examen
escrutinio;inspección
escrutinio;escrutinio
sufragio;derecho al voto
sufragio;voto
sufragio;sufragio
voto;derecho al voto
voto;sufragio
voto;profanidad
voto;taco
voto;garabato
voto;improperio
voto;palabra malsonante
voto;maldición
voto;voto
voto;blasfemia
voto;grosería
voto;boleta electoral
voto;palabrota
elección profesional;elección de profesión
elección profesional;elección de carrera
electromagnetismo;energía electromagnética
electromagnetismo;campo electromagnético
elemento estructural (construcción);pared
elemento estructural (construcción);techo
elemento estructural (construcción);pilar
elemento estructural (construcción);ventana
elemento estructural (construcción);tejado
elemento estructural (construcción);viga
elemento estructural (construcción);cimientos
elemento estructural (construcción);muro
muro;muralla
muro;muro
muro;pared
muro;barrera
pared;muro
pared;pared
pilar;pilar
pilar;sostén principal
techo;techo
techo;cubierta
techo;tejado
tejado;techo
tejado;tejado
ventana;cristal
ventana;ventanilla
ventana;cristal de ventana
ventana;ventana
eliminación de desechos;evacuación de basuras
eliminación de desechos;evacuación de desechos
empaquetado;envasado
empaquetado;empaquetado
empaquetado;empaque
empleo a tiempo parcial;trabajo a medio tiempo
empleo a tiempo parcial;trabajo a jornada partida
empleo a tiempo parcial;trabajo a media jornada
empleo del estudiante;empleo estudiantil
empleo del estudiante;trabajo estudiantil
empresa;empresa
empresa;sociedad
empresa;compañía
empresa;tarea
empresa;firma
empresa;casa
compañía;empresa
compañía;sociedad
compañía;visita
compañía;partida
compañía;compañía
negocio;comercio
negocio;operación comercial
negocio;transacción
negocio;negocio
negocio;organización de negocios
negocio;patronaje
negocio;trato
negocio;clientela
negocio;asunto
negocio;parroquia
negocio;acuerdo
negocio;organización comerical
negocio;asunto de negocios
empresa pública;empresa nacional
empresa pública;empresa nacionalizada
empresa pública;empresa estatal
empresa sin ánimo de lucro;fundación
empresa sin ánimo de lucro;sociedad sin ánimo de lucro
empresa sin ánimo de lucro;organización sin ánimo de lucro
fundación;introducción
fundación;establecimiento
fundación;creación
fundación;institución
fundación;constitución
fundación;formación
fundación;fundación
fundación;instauración
empresa transnacional;empresa multinacional
empresa transnacional;empresa internacional
empresario;patrón
empresario;empresario
empresario;patrona
empresario;distribuidor
empresario;negociante
empresario;comerciante
empresario;burgués
empresario;persona de negocios
empresario;empleador
empresario;patrono
encuesta social;sondeo social
encuesta social;estudio social
energía de las olas oceánicas;energía de las mareas
energía de las olas oceánicas;energía de las olas
energía eléctrica;energía eléctrica
energía eléctrica;voltaje
energía eléctrica;electricidad
corriente eléctrica;corriente eléctrica
corriente eléctrica;corriente
energía hidroeléctrica;hidroelectricidad
energía hidroeléctrica;energía del agua
energía hidroeléctrica;energía hidraúlica
energía hidroeléctrica;energía hídrica
enfermedad animal;patología animal
enfermedad animal;zoopatología
enfermedad cardiovascular;enfermedad del corazón
enfermedad cardiovascular;enfermedad cardíaca
enfermedad de las plantas;patología vegetal
enfermedad de las plantas;fitopatología
enfermedad mental;psicopatía
enfermedad mental;enfermedad mental
enfermedad profesional;baja laboral
enfermedad profesional;tensión laboral
enfermedad profesional;medicina industrial
enfermedad profesional;enfermedad industrial
enfermedad profesional;estrés laboral
enfermedad transmisible;enfermedad contagiosa
enfermedad transmisible;enfermedad transmisible
enfermedad transmisible;contagiosidad
enfermedad contagiosa;enfermedad contagiosa
enfermedad contagiosa;enfermedad transmisible
enfermedad contagiosa;contagiosidad
enfermedad venérea;enfermedad social
enfermedad venérea;ev
enfermedad venérea;infección venérea
enfermedad venérea;dosis
enfermedad venérea;ets
enfermedad venérea;enfermedad venérea
ensayo;test
ensayo;comprobación
ensayo;ensayo
ensayo;prueba
ensayo;experimentación
ensayo;informe
ensayo;experimento
control;moderación
control;dominio
control;control
control;guía
prueba;test
prueba;comprobación
prueba;quiz
prueba;evidencia
prueba;demostración
prueba;competición
prueba;disposición
prueba;contienda
prueba;ensayo
prueba;campeonato
prueba;pase
prueba;informe
prueba;tentativa
prueba;audición
prueba;experimento
prueba;vuelta
prueba;prueba
prueba;experimentación
prueba;concurso
prueba;conato
prueba;examen
prueba;hecho
prueba;certamen
test;test
test;comprobación
test;prueba
test;ensayo
test;experimentación
test;informe
test;examen
test;experimento
ensayo de materiales;control de materiales
ensayo de materiales;test de materiales
enseñanza;instrucción
enseñanza;enseñanza
enseñanza;pedagogía
enseñanza;educación
instrucción;orientación
instrucción;guía
instrucción;pedagogía
instrucción;enseñanza
instrucción;instrucción
instrucción;orden
instrucción;educación
instrucción;formación
instrucción;consejo
enseñanza a domicilio;clases particulares
enseñanza a domicilio;enseñanza en casa
enseñanza a tiempo parcial;formación a tiempo parcial
enseñanza a tiempo parcial;clase a tiempo parcial
enseñanza asistida por ordenador;formación asistida por ordenador
enseñanza asistida por ordenador;enseñanza informatizada
enseñanza asistida por ordenador;aprendizaje asistido por ordenador
enseñanza de arte dramático;enseñanza de interpretación teatral
enseñanza de arte dramático;clases de teatro
enseñanza de economía doméstica;educación en economía familiar
enseñanza de economía doméstica;formación en economía familiar
enseñanza de las ciencias del mar;enseñanza de las ciencias marinas
enseñanza de las ciencias del mar;enseñanza de la oceanografía
enseñanza de las ciencias sociales;educación general
enseñanza de las ciencias sociales;formación general
enseñanza individualizada;formación individualizada
enseñanza individualizada;clases individuales
enseñanza individualizada;enseñanza personalizada
enseñanza jurídica;formación en leyes
enseñanza jurídica;formación jurídica
enseñanza jurídica;educación jurídica
enseñanza por módulos;formación por módulos
enseñanza por módulos;curso por módulos
enseñanza por módulos;aprendizaje por módulos
enseñanza privada;colegio privado
enseñanza privada;universidad privada
enseñanza privada;escuela de pago
enseñanza privada;colegio de pago
enseñanza privada;universidad de pago
enseñanza privada;enseñanza de pago
enseñanza privada;escuela privada
enseñanza programada;aprendizaje programado
enseñanza programada;educación programada
enseñanza programada;curso programado
enseñanza pública;universidad estatal
enseñanza pública;universidad pública
enseñanza pública;escuela estatal
enseñanza pública;colegio público
enseñanza pública;colegio estatal
enseñanza pública;escuela pública
enseñanza secundaria (1er nivel);educación intermedia
enseñanza secundaria (1er nivel);enseñanza intermedia
enseñanza superior;educación postsecundaria
enseñanza superior;educación universitaria
enseñanza superior;educación de tercer grado
enseñanza superior;educación de tercer ciclo
enseñanza superior;educación superior
enseñanza técnica;formación técnica
enseñanza técnica;educación técnica
equilibrio ecológico;equilibrio ambiental
equilibrio ecológico;equilibrio natural
equilibrio ecológico;equilibrio biológico
equipamiento científico;instrumental científico
equipamiento científico;aparato científico
equipamiento científico;herramienta científica
equipamiento de radio/tv;antena emisora
equipamiento de radio/tv;antena de radio
equipamiento de radio/tv;receptor de radio
equipamiento de radio/tv;equipo de radio
equipamiento de radio/tv;aparato de radio
equipamiento de radio/tv;aparato de televisión
equipamiento de radio/tv;antena receptora
equipamiento de radio/tv;cámara de televisión
equipamiento de radio/tv;antena de televisión
equipamiento de telecomunicaciones;equipo de transmisión de datos
equipamiento de telecomunicaciones;modem
equipamiento eléctrico;instalación eléctrica
equipamiento eléctrico;material eléctrico
equipamiento hidráulico;cañería
equipamiento hidráulico;boya
equipamiento para microformatos;lector de microformato
equipamiento para microformatos;cámara de microformato
equipo de buceo;equipo de submarinismo
equipo de buceo;equipo de inmersión
equipo fotográfico;material fotográfico
equipo fotográfico;instrumental fotográfico
equipo oceanográfico;material oceanográfico
equipo oceanográfico;herramienta oceanográfica
equipo oceanográfico;instrumento oceanográfico
equivalencia de diplomas;convalidación de diplomas
equivalencia de diplomas;convalidación de títulos
ergonomía;racionalización del trabajo
ergonomía;ingeniería humana
escandinavia;escandinavia
escandinavia;península escandinava
escasez de energía;falta de energía
escasez de energía;crisis de energía
escasez de energía;agotamiento de las reservas energéticas
escasez de profesores;falta de profesores
escasez de profesores;escasez de docentes
esclavitud;trata de esclavos
esclavitud;comercio de esclavos
comercio de esclavos;comercio de esclavos
comercio de esclavos;tráfico de esclavos
escolar;colegial
escolar;colegiala
escolar;escolar
colegial;colegial
colegial;escolar
escritura antigua;ideograma
escritura antigua;escritura cuneiforme
